alpha,gamma,h,T_max,seed,N,loss_final,err_vs_yext_inf,residual_inf,residual_int_inf,residual_full_inf,L1_consistency_err,iters_adam,wall_time_s
1.6,3.1,0.05,30.0,0,600,2.8007280998126704e-07,0.025195628806219617,0.006453753692752584,0.006453753692752584,0.006453753692752584,0.0507563110447421,8000,9.061143159866333
1.6,3.1,0.05,30.0,1,600,2.1000242006025598e-07,0.014852851646941945,0.005500972873286103,0.005500972873286103,0.005500972873286103,0.0507563110447421,8000,9.086603879928589
1.6,3.1,0.05,30.0,2,600,2.206405911398609e-07,0.011143295506825301,0.005495319038905322,0.005495319038905322,0.005495319038905322,0.0507563110447421,8000,9.350880861282349
1.6,3.1,0.05,30.0,3,600,2.4685742663534635e-07,0.01863403231111116,0.0055805954682058845,0.0055805954682058845,0.0055805954682058845,0.0507563110447421,8000,9.209676742553711
1.6,3.1,0.05,30.0,4,600,1.9527642176752294e-07,0.012912203341103934,0.005495111316159207,0.005495111316159207,0.005495111316159207,0.0507563110447421,8000,9.087873935699463
1.6,3.1,0.025,30.0,0,1200,1.219732094840666e-08,0.015692466084707923,0.002169915529120048,0.002169915529120048,0.002169915529120048,0.028978564840413168,8000,22.532001972198486
1.6,3.1,0.025,30.0,1,1200,1.2093675978152375e-08,0.009190616544905272,0.002080612962673478,0.002080612962673478,0.002080612962673478,0.028978564840413168,8000,23.39884090423584
1.6,3.1,0.025,30.0,2,1200,1.0074369935664552e-08,0.005323567951038111,0.0019706265720869087,0.0019706265720869087,0.0019706265720869087,0.028978564840413168,8000,23.58388876914978
1.6,3.1,0.025,30.0,3,1200,1.099413526274814e-08,0.01171109772575013,0.00208350073150243,0.00208350073150243,0.00208350073150243,0.028978564840413168,8000,22.791179895401
1.6,3.1,0.025,30.0,4,1200,9.960472729093406e-09,0.007460919990609272,0.001919252345154554,0.001919252345154554,0.001919252345154554,0.028978564840413168,8000,30.418004035949707
1.6,3.1,0.0125,30.0,0,2400,1.8024628635606107e-09,0.012362012947773948,0.0007651508835050391,0.0007651508835050391,0.0007651508835050391,0.015936386115698253,8000,82.1803228855133
1.6,3.1,0.0125,30.0,1,2400,1.7282951342138414e-09,0.005971804392612079,0.0008151310298958325,0.0008151310298958325,0.0008151310298958325,0.015936386115698253,8000,75.05372405052185
1.6,3.1,0.0125,30.0,2,2400,6.035028018608623e-10,0.002256622303841993,0.000602419282195843,0.000602419282195843,0.000602419282195843,0.015936386115698253,8000,71.18298101425171
1.6,3.1,0.0125,30.0,3,2400,1.0588242774424534e-09,0.008431742845100731,0.0007422280490754218,0.0007422280490754218,0.0007422280490754218,0.015936386115698253,8000,71.07437300682068
1.6,3.1,0.0125,30.0,4,2400,5.942042248646684e-10,0.00438868809927051,0.0007034919490002123,0.0007034919490002123,0.0007034919490002123,0.015936386115698253,8000,71.1630289554596
1.6,3.6,0.4,30.0,0,75,0.0007046430862238974,0.0633667515057656,0.12887685734961013,0.12887685734961013,0.12887685734961013,0.20088145573231375,8000,3.9181270599365234
1.6,3.6,0.4,30.0,1,75,0.0007046251178715552,0.0639061395178763,0.12886259636454978,0.12886259636454978,0.12886259636454978,0.20088145573231375,8000,3.8949167728424072
1.6,3.6,0.4,30.0,2,75,0.0007046868036354618,0.06058835605594293,0.1288885486459927,0.1288885486459927,0.1288885486459927,0.20088145573231375,8000,3.8969662189483643
1.6,3.6,0.4,30.0,3,75,0.0007046485596716248,0.06181798168293201,0.12887619313585047,0.12887619313585047,0.12887619313585047,0.20088145573231375,8000,3.9229047298431396
1.6,3.6,0.4,30.0,4,75,0.000704744606046104,0.06131682776730171,0.12891391845847971,0.12891391845847971,0.12891391845847971,0.20088145573231375,8000,3.9085702896118164
1.6,3.6,0.2,30.0,0,150,7.10614304858628e-05,0.03813028661794951,0.05790178295109527,0.05790178295109527,0.05790178295109527,0.12830626858999417,8000,4.384289026260376
1.6,3.6,0.2,30.0,1,150,7.108787444653083e-05,0.03656045521998125,0.057921253625690006,0.057921253625690006,0.057921253625690006,0.12830626858999417,8000,4.380470037460327
1.6,3.6,0.2,30.0,2,150,7.119148761427421e-05,0.03749416965851843,0.05801628834394146,0.05801628834394146,0.05801628834394146,0.12830626858999417,8000,4.37720799446106
1.6,3.6,0.2,30.0,3,150,7.113206375942978e-05,0.0373070481985594,0.057949143409016024,0.057949143409016024,0.057949143409016024,0.12830626858999417,8000,4.253497838973999
1.6,3.6,0.2,30.0,4,150,7.126959009926744e-05,0.03566712782210907,0.0581344180807325,0.0581344180807325,0.0581344180807325,0.12830626858999417,8000,4.26468825340271
1.6,3.6,0.1,30.0,0,300,4.2620244188780075e-06,0.024119345659334573,0.02048038916900141,0.02048038916900141,0.02048038916900141,0.09137579144482921,8000,5.576090097427368
1.6,3.6,0.1,30.0,1,300,4.073944101260608e-06,0.015231993630924867,0.019546878366268228,0.019546878366268228,0.019546878366268228,0.09137579144482921,8000,6.528431177139282
1.6,3.6,0.1,30.0,2,300,4.008252150049326e-06,0.016011632061068037,0.01941509833172872,0.01941509833172872,0.01941509833172872,0.09137579144482921,8000,6.148665189743042
1.6,3.6,0.1,30.0,3,300,4.1098844761878256e-06,0.02027205149389122,0.019947094807662547,0.019947094807662547,0.019947094807662547,0.09137579144482921,8000,5.829615831375122
1.6,3.6,0.1,30.0,4,300,4.033416788915156e-06,0.02232436802911386,0.01955325052351109,0.01955325052351109,0.01955325052351109,0.09137579144482921,8000,6.133095979690552
1.6,3.6,0.05,30.0,0,600,4.7627867462834273e-07,0.01617897154986425,0.00826947163584435,0.00826947163584435,0.00826947163584435,0.05719065750977814,8000,8.679620027542114
1.6,3.6,0.05,30.0,1,600,2.980859438292178e-07,0.01177152827849498,0.0069800357999290075,0.0069800357999290075,0.0069800357999290075,0.05719065750977814,8000,9.201660871505737
1.6,3.6,0.05,30.0,2,600,3.1143380774524306e-07,0.01273464967718041,0.007061456452839399,0.007061456452839399,0.007061456452839399,0.05719065750977814,8000,8.903495073318481
1.6,3.6,0.05,30.0,3,600,2.5943339092920833e-07,0.008820703927012008,0.0068086414958034025,0.0068086414958034025,0.0068086414958034025,0.05719065750977814,8000,9.383769035339355
1.6,3.6,0.05,30.0,4,600,1.9914333788089918e-07,0.009188926319586566,0.006151555801220954,0.006151555801220954,0.006151555801220954,0.05719065750977814,8000,9.244480848312378
1.6,3.6,0.025,30.0,0,1200,1.921184778735472e-08,0.008007891256969824,0.0027414289024074723,0.0027414289024074723,0.0027414289024074723,0.033009939265981836,8000,26.53040385246277
1.6,3.6,0.025,30.0,1,1200,2.3234593079466224e-08,0.00840651859542918,0.0027974774537316005,0.0027974774537316005,0.0027974774537316005,0.033009939265981836,8000,22.271445989608765
1.6,3.6,0.025,30.0,2,1200,1.703172724123361e-08,0.006047860380966941,0.002576292422744708,0.002576292422744708,0.002576292422744708,0.033009939265981836,8000,26.46532106399536
1.6,3.6,0.025,30.0,3,1200,2.0091505869657267e-08,0.008344441463220886,0.00273876225417069,0.00273876225417069,0.00273876225417069,0.033009939265981836,8000,26.518204927444458
1.6,3.6,0.025,30.0,4,1200,1.5750683719685664e-08,0.005925388860299696,0.002392952940132309,0.002392952940132309,0.002392952940132309,0.033009939265981836,8000,20.440320014953613
1.6,3.6,0.0125,30.0,0,2400,4.6552238338452995e-09,0.006979042265038871,0.001004011346849354,0.001004011346849354,0.001004011346849354,0.01825842624217211,8000,94.51303601264954
1.6,3.6,0.0125,30.0,1,2400,4.691065385164327e-09,0.005535003534816951,0.001098462511742615,0.001098462511742615,0.001098462511742615,0.01825842624217211,8000,70.99378299713135
1.6,3.6,0.0125,30.0,2,2400,6.903730194550415e-10,0.00285691915101538,0.0005694414610933896,0.0005694414610933896,0.0005694414610933896,0.01825842624217211,8000,70.98611283302307
1.6,3.6,0.0125,30.0,3,2400,3.2780518370077943e-09,0.005618361626235857,0.0010846763015324168,0.0010846763015324168,0.0010846763015324168,0.01825842624217211,8000,97.30993604660034
1.6,3.6,0.0125,30.0,4,2400,5.215343864290347e-10,0.0030670872179929254,0.0007126763442468764,0.0007126763442468764,0.0007126763442468764,0.01825842624217211,8000,71.70819997787476
1.6,4.1,0.4,30.0,0,75,0.0009033605226129283,0.05668088584998468,0.14593079523553953,0.14593079523553953,0.14593079523553953,0.25415114469825373,8000,4.000770092010498
1.6,4.1,0.4,30.0,1,75,0.0009032372911424299,0.05455650114997221,0.1458974314298499,0.1458974314298499,0.1458974314298499,0.25415114469825373,8000,3.144901990890503
1.6,4.1,0.4,30.0,2,75,0.0009037752344140718,0.0585197841079311,0.14604516783401006,0.14604516783401006,0.14604516783401006,0.25415114469825373,8000,3.9796180725097656
1.6,4.1,0.4,30.0,3,75,0.0009033080625258866,0.05172336545458295,0.14593361976724295,0.14593361976724295,0.14593361976724295,0.25415114469825373,8000,3.9392740726470947
1.6,4.1,0.4,30.0,4,75,0.0009033575192080732,0.05549601454322256,0.1459281837012319,0.1459281837012319,0.1459281837012319,0.25415114469825373,8000,3.9440560340881348
1.6,4.1,0.2,30.0,0,150,0.00010118472095865752,0.033497631166360786,0.06908248318723959,0.06908248318723959,0.06908248318723959,0.13554082167131004,8000,4.395407199859619
1.6,4.1,0.2,30.0,1,150,0.00010114929128969461,0.0329211614392087,0.06905200030330255,0.06905200030330255,0.06905200030330255,0.13554082167131004,8000,4.430223226547241
1.6,4.1,0.2,30.0,2,150,0.00010112522038610585,0.029882856509554745,0.06904117582000274,0.06904117582000274,0.06904117582000274,0.13554082167131004,8000,4.8665080070495605
1.6,4.1,0.2,30.0,3,150,0.00010135107887310444,0.032339936163669536,0.06921213877334437,0.06921213877334437,0.06921213877334437,0.13554082167131004,8000,4.56929612159729
1.6,4.1,0.2,30.0,4,150,0.00010138043539424942,0.027722722338716393,0.06920654569751922,0.06920654569751922,0.06920654569751922,0.13554082167131004,8000,4.725129842758179
1.6,4.1,0.1,30.0,0,300,6.150709608442334e-06,0.019566779294009767,0.024341390604978197,0.024341390604978197,0.024341390604978197,0.09933621490225042,8000,5.795475006103516
1.6,4.1,0.1,30.0,1,300,7.010151124715554e-06,0.020093688689043182,0.02670535322273404,0.02670535322273404,0.02670535322273404,0.09933621490225042,8000,5.787778615951538
1.6,4.1,0.1,30.0,2,300,6.183370128536247e-06,0.020392926871762557,0.02414018235977311,0.02414018235977311,0.02414018235977311,0.09933621490225042,8000,6.180675983428955
1.6,4.1,0.1,30.0,3,300,6.286242315249582e-06,0.018173842191165912,0.024715113813061573,0.024715113813061573,0.024715113813061573,0.09933621490225042,8000,5.784008026123047
1.6,4.1,0.1,30.0,4,300,6.2238170038731355e-06,0.01715720709424806,0.024626926052120468,0.024626926052120468,0.024626926052120468,0.09933621490225042,8000,6.011995792388916
1.6,4.1,0.05,30.0,0,600,7.679204996680851e-07,0.012999170001533555,0.010209084930688728,0.010209084930688728,0.010209084930688728,0.06326360527764197,8000,8.9024817943573
1.6,4.1,0.05,30.0,1,600,4.852049420218009e-07,0.012743012675582588,0.008986326816929124,0.008986326816929124,0.008986326816929124,0.06326360527764197,8000,8.386727809906006
1.6,4.1,0.05,30.0,2,600,3.893011516470397e-07,0.011724506825393333,0.008371157889028424,0.008371157889028424,0.008371157889028424,0.06326360527764197,8000,9.322930335998535
1.6,4.1,0.05,30.0,3,600,4.1560440291778404e-07,0.011391862020310894,0.008707202945659631,0.008707202945659631,0.008707202945659631,0.06326360527764197,8000,9.547432899475098
1.6,4.1,0.05,30.0,4,600,3.8060678878725615e-07,0.009006306107707529,0.008455499309593995,0.008455499309593995,0.008455499309593995,0.06326360527764197,8000,8.807067155838013
1.6,4.1,0.025,30.0,0,1200,3.7214570982164495e-08,0.007235323156086215,0.00363821102393036,0.00363821102393036,0.00363821102393036,0.03690161491662469,8000,25.630527019500732
1.6,4.1,0.025,30.0,1,1200,3.130783187458454e-08,0.0069638770748402246,0.0033051476671978053,0.0033051476671978053,0.0033051476671978053,0.03690161491662469,8000,26.008023738861084
1.6,4.1,0.025,30.0,2,1200,2.5119038564915198e-08,0.005298044400485646,0.0029979946290574766,0.0029979946290574766,0.0029979946290574766,0.03690161491662469,8000,20.33417320251465
1.6,4.1,0.025,30.0,3,1200,3.4269033365860246e-08,0.0070131866467004755,0.0035062048243652555,0.0035062048243652555,0.0035062048243652555,0.03690161491662469,8000,26.533704042434692
1.6,4.1,0.025,30.0,4,1200,2.3741349381142637e-08,0.00493227631620019,0.0026418332366128228,0.0026418332366128228,0.0026418332366128228,0.03690161491662469,8000,20.586699962615967
1.6,4.1,0.0125,30.0,0,2400,1.8330378244334123e-09,0.0033770698931623877,0.0011752498902877218,0.0011752498902877218,0.0011752498902877218,0.020515668398212616,8000,96.69046688079834
1.6,4.1,0.0125,30.0,1,2400,3.813793227652619e-09,0.004545135157998564,0.001138033068640576,0.001138033068640576,0.001138033068640576,0.020515668398212616,8000,72.4397702217102
1.6,4.1,0.0125,30.0,2,2400,1.0921181546048894e-09,0.002947372136344273,0.0007981778027864594,0.0007981778027864594,0.0007981778027864594,0.020515668398212616,8000,73.35087203979492
1.6,4.1,0.0125,30.0,3,2400,1.791100815833059e-09,0.0030796343415767646,0.0010928849082568748,0.0010928849082568748,0.0010928849082568748,0.020515668398212616,8000,95.33341813087463
1.6,4.1,0.0125,30.0,4,2400,7.814511835876371e-10,0.0026547420230011165,0.0008527271743025144,0.0008527271743025144,0.0008527271743025144,0.020515668398212616,8000,75.49909090995789
1.7,3.2,0.4,30.0,0,75,0.0006465448251081543,0.06667292761093346,0.12501476574037185,0.12501476574037185,0.12501476574037185,0.2207741360132922,8000,4.200456857681274
1.7,3.2,0.4,30.0,1,75,0.000646556650202759,0.06670715288229556,0.1250148235310254,0.1250148235310254,0.1250148235310254,0.2207741360132922,8000,4.051267147064209
1.7,3.2,0.4,30.0,2,75,0.0006465420464552646,0.05496486507910153,0.12501418916045937,0.12501418916045937,0.12501418916045937,0.2207741360132922,8000,3.0599491596221924
1.7,3.2,0.4,30.0,3,75,0.0006465798497593689,0.06369375054288551,0.12502222260876228,0.12502222260876228,0.12502222260876228,0.2207741360132922,8000,3.7991089820861816
1.7,3.2,0.4,30.0,4,75,0.0006465406660337601,0.06028870626009747,0.12501410252681877,0.12501410252681877,0.12501410252681877,0.2207741360132922,8000,3.040679931640625
1.7,3.2,0.2,30.0,0,150,6.314135292144441e-05,0.0428572503601381,0.055259199910550394,0.055259199910550394,0.055259199910550394,0.10084918723966885,8000,4.320115089416504
1.7,3.2,0.2,30.0,1,150,6.33728090518288e-05,0.034472585185437554,0.05549639444783383,0.05549639444783383,0.05549639444783383,0.10084918723966885,8000,4.375729322433472
1.7,3.2,0.2,30.0,2,150,6.324644323574085e-05,0.0333331196351328,0.05533935809063739,0.05533935809063739,0.05533935809063739,0.10084918723966885,8000,4.359396934509277
1.7,3.2,0.2,30.0,3,150,6.320769167051808e-05,0.03631542251751185,0.05532886397361081,0.05532886397361081,0.05532886397361081,0.10084918723966885,8000,4.346242904663086
1.7,3.2,0.2,30.0,4,150,6.337707681990258e-05,0.03407061465956407,0.05552034222603397,0.05552034222603397,0.05552034222603397,0.10084918723966885,8000,4.310758829116821
1.7,3.2,0.1,30.0,0,300,3.944462435607862e-06,0.027410037691906308,0.019976257467015923,0.019976257467015923,0.019976257467015923,0.07083862057906365,8000,6.374114990234375
1.7,3.2,0.1,30.0,1,300,3.6760127933067244e-06,0.012278042019731261,0.018903670322514277,0.018903670322514277,0.018903670322514277,0.07083862057906365,8000,6.807405233383179
1.7,3.2,0.1,30.0,2,300,3.906662345795975e-06,0.021366755600919052,0.019919619962029955,0.019919619962029955,0.019919619962029955,0.07083862057906365,8000,5.915539979934692
1.7,3.2,0.1,30.0,3,300,3.6413834149767685e-06,0.03086432075254031,0.018687835306389844,0.018687835306389844,0.018687835306389844,0.07083862057906365,8000,6.3479602336883545
1.7,3.2,0.1,30.0,4,300,3.600295612734805e-06,0.013372402808980777,0.018653005401973233,0.018653005401973233,0.018653005401973233,0.07083862057906365,8000,6.369362831115723
1.7,3.2,0.05,30.0,0,600,4.110267361806864e-07,0.02310844359313924,0.007473778592558156,0.007473778592558156,0.007473778592558156,0.044412981750730496,8000,8.978224992752075
1.7,3.2,0.05,30.0,1,600,3.06275788502679e-07,0.01351820686664934,0.0068219974485499435,0.0068219974485499435,0.0068219974485499435,0.044412981750730496,8000,8.764664888381958
1.7,3.2,0.05,30.0,2,600,3.428971390191397e-07,0.009788375488223588,0.0067383147094713935,0.0067383147094713935,0.0067383147094713935,0.044412981750730496,8000,8.697149991989136
1.7,3.2,0.05,30.0,3,600,3.845119639059111e-07,0.01793585895348382,0.007132536991533156,0.007132536991533156,0.007132536991533156,0.044412981750730496,8000,8.713719844818115
1.7,3.2,0.05,30.0,4,600,2.790700431507886e-07,0.009787645647654497,0.006761771367837066,0.006761771367837066,0.006761771367837066,0.044412981750730496,8000,8.716960906982422
1.7,3.2,0.025,30.0,0,1200,1.8655131760633753e-08,0.013744758285445857,0.0026686947775002023,0.0026686947775002023,0.0026686947775002023,0.025886521080591085,8000,27.307997941970825
1.7,3.2,0.025,30.0,1,1200,2.081841553899741e-08,0.010744397931134575,0.002775025285095545,0.002775025285095545,0.002775025285095545,0.025886521080591085,8000,22.46008610725403
1.7,3.2,0.025,30.0,2,1200,1.7092127260404347e-08,0.0041098155409393655,0.002537565867310576,0.002537565867310576,0.002537565867310576,0.025886521080591085,8000,21.87426495552063
1.7,3.2,0.025,30.0,3,1200,1.8218133053620958e-08,0.011347541352060453,0.0026513479259498984,0.0026513479259498984,0.0026513479259498984,0.025886521080591085,8000,22.633222818374634
1.7,3.2,0.025,30.0,4,1200,1.740681502337199e-08,0.0060762876739077765,0.0026013676955329856,0.0026013676955329856,0.0026013676955329856,0.025886521080591085,8000,21.948147773742676
1.7,3.2,0.0125,30.0,0,2400,2.776813839566576e-09,0.01374463594551395,0.0009884851183921128,0.0009884851183921128,0.0009884851183921128,0.014395616964663516,8000,98.36603283882141
1.7,3.2,0.0125,30.0,1,2400,2.6369870839910954e-09,0.007389743120207681,0.0010437374976048908,0.0010437374976048908,0.0010437374976048908,0.014395616964663516,8000,79.17033386230469
1.7,3.2,0.0125,30.0,2,2400,8.63314993521124e-10,0.0016227009895236622,0.0007730788878840267,0.0007730788878840267,0.0007730788878840267,0.014395616964663516,8000,75.96017503738403
1.7,3.2,0.0125,30.0,3,2400,1.3577740373583823e-09,0.008605978822789684,0.0009250930605917418,0.0009250930605917418,0.0009250930605917418,0.014395616964663516,8000,76.73167991638184
1.7,3.2,0.0125,30.0,4,2400,8.348911454710794e-10,0.003586076001826588,0.0008821746307410283,0.0008821746307410283,0.0008821746307410283,0.014395616964663516,8000,73.55061602592468
1.7,3.7,0.4,30.0,0,75,0.0008620112624351955,0.05232755517461915,0.14437469212755694,0.14437469212755694,0.14437469212755694,0.27714068557508,8000,3.9357190132141113
1.7,3.7,0.4,30.0,1,75,0.0008619766829051254,0.05185038869578318,0.1443493142307377,0.1443493142307377,0.1443493142307377,0.27714068557508,8000,3.9349758625030518
1.7,3.7,0.4,30.0,2,75,0.0008620260970285303,0.0478256390084742,0.14436576675913765,0.14436576675913765,0.14436576675913765,0.27714068557508,8000,3.929795742034912
1.7,3.7,0.4,30.0,3,75,0.0008620076877721964,0.0487521891008037,0.14437251390086042,0.14437251390086042,0.14437251390086042,0.27714068557508,8000,3.9189891815185547
1.7,3.7,0.4,30.0,4,75,0.0008620313604260814,0.04674651584866313,0.14437075445603326,0.14437075445603326,0.14437075445603326,0.27714068557508,8000,3.9126689434051514
1.7,3.7,0.2,30.0,0,150,9.358599708097241e-05,0.03051085617639787,0.06727700973212902,0.06727700973212902,0.06727700973212902,0.10781957076715432,8000,4.396761178970337
1.7,3.7,0.2,30.0,1,150,9.35928459456431e-05,0.025760169407700845,0.06726582042053675,0.06726582042053675,0.06726582042053675,0.10781957076715432,8000,4.9301159381866455
1.7,3.7,0.2,30.0,2,150,9.37481889146128e-05,0.029481310432170837,0.06740784411595147,0.06740784411595147,0.06740784411595147,0.10781957076715432,8000,4.379658222198486
1.7,3.7,0.2,30.0,3,150,9.370408474938697e-05,0.030156997605377267,0.06735526188300456,0.06735526188300456,0.06735526188300456,0.10781957076715432,8000,4.282624006271362
1.7,3.7,0.2,30.0,4,150,9.367379573881777e-05,0.031179574118215703,0.06728587528433827,0.06728587528433827,0.06728587528433827,0.10781957076715432,8000,4.708992004394531
1.7,3.7,0.1,30.0,0,300,6.196950747340651e-06,0.019124138661586465,0.02493678673653743,0.02493678673653743,0.02493678673653743,0.07786880732195356,8000,5.528912782669067
1.7,3.7,0.1,30.0,1,300,5.800830886151047e-06,0.014634685199992892,0.02362007357247098,0.02362007357247098,0.02362007357247098,0.07786880732195356,8000,6.459705114364624
1.7,3.7,0.1,30.0,2,300,5.945540718640512e-06,0.01607517349089299,0.024379809083950432,0.024379809083950432,0.024379809083950432,0.07786880732195356,8000,5.920589208602905
1.7,3.7,0.1,30.0,3,300,6.0601385891284304e-06,0.01974958778495084,0.024645858060590387,0.024645858060590387,0.024645858060590387,0.07786880732195356,8000,5.815939903259277
1.7,3.7,0.1,30.0,4,300,5.673652921169724e-06,0.011356541613333437,0.0233638183465541,0.0233638183465541,0.0233638183465541,0.07786880732195356,8000,7.061948776245117
1.7,3.7,0.05,30.0,0,600,6.895006458587721e-07,0.01579132717217857,0.009700124506175078,0.009700124506175078,0.009700124506175078,0.049663198449700574,8000,8.739650964736938
1.7,3.7,0.05,30.0,1,600,4.983401294555457e-07,0.013929862784580416,0.008761071389712938,0.008761071389712938,0.008761071389712938,0.049663198449700574,8000,8.744765043258667
1.7,3.7,0.05,30.0,2,600,4.458023407671542e-07,0.00968691273745309,0.008601658126538125,0.008601658126538125,0.008601658126538125,0.049663198449700574,8000,8.894962072372437
1.7,3.7,0.05,30.0,3,600,3.45570640884305e-07,0.00539305068501289,0.008024593272358715,0.008024593272358715,0.008024593272358715,0.049663198449700574,8000,9.592382192611694
1.7,3.7,0.05,30.0,4,600,4.111365265668411e-07,0.008492401810234446,0.008550227676863309,0.008550227676863309,0.008550227676863309,0.049663198449700574,8000,8.891448974609375
1.7,3.7,0.025,30.0,0,1200,3.612869008621138e-08,0.009698860323685554,0.003684461612506018,0.003684461612506018,0.003684461612506018,0.029259283283403548,8000,27.713608980178833
1.7,3.7,0.025,30.0,1,1200,3.5301465352111456e-08,0.008100160746437352,0.003493392059139344,0.003493392059139344,0.003493392059139344,0.029259283283403548,8000,22.99474000930786
1.7,3.7,0.025,30.0,2,1200,2.7677357548160044e-08,0.005001386951009434,0.003272564172648318,0.003272564172648318,0.003272564172648318,0.029259283283403548,8000,28.231456995010376
1.7,3.7,0.025,30.0,3,1200,2.979145193662526e-08,0.0061940814521573295,0.003247876825202778,0.003247876825202778,0.003247876825202778,0.029259283283403548,8000,21.026127099990845
1.7,3.7,0.025,30.0,4,1200,2.561703027519276e-08,0.004689221707536273,0.0030233489078809184,0.0030233489078809184,0.0030233489078809184,0.029259283283403548,8000,20.499398946762085
1.7,3.7,0.0125,30.0,0,2400,5.077428866054578e-09,0.007052908895885418,0.001286712556943237,0.001286712556943237,0.001286712556943237,0.01638357810378188,8000,95.74771094322205
1.7,3.7,0.0125,30.0,1,2400,5.161339458186823e-09,0.0055820865681094345,0.0013163103947158028,0.0013163103947158028,0.0013163103947158028,0.01638357810378188,8000,73.725665807724
1.7,3.7,0.0125,30.0,2,2400,1.3478594556819691e-09,0.002692426951377336,0.0008991427086263437,0.0008991427086263437,0.0008991427086263437,0.01638357810378188,8000,73.31064796447754
1.7,3.7,0.0125,30.0,3,2400,2.539156053836433e-09,0.004939819947950508,0.0012365980587456527,0.0012365980587456527,0.0012365980587456527,0.01638357810378188,8000,73.9787220954895
1.7,3.7,0.0125,30.0,4,2400,9.136300731361545e-10,0.002438042990124567,0.000939880725497777,0.000939880725497777,0.000939880725497777,0.01638357810378188,8000,72.61371064186096
1.7,4.2,0.4,30.0,0,75,0.0010866770254312752,0.048825999090021444,0.16214391836626185,0.16214391836626185,0.16214391836626185,0.3317324069696269,8000,3.9373319149017334
1.7,4.2,0.4,30.0,1,75,0.0010862012133193624,0.044058500627665254,0.16204250538755505,0.16204250538755505,0.16204250538755505,0.3317324069696269,8000,3.9302759170532227
1.7,4.2,0.4,30.0,2,75,0.0010867409266502551,0.04726834089360418,0.16217285484212396,0.16217285484212396,0.16217285484212396,0.3317324069696269,8000,4.258894920349121
1.7,4.2,0.4,30.0,3,75,0.0010862429691728508,0.03948288963243579,0.16206350222258226,0.16206350222258226,0.16206350222258226,0.3317324069696269,8000,3.937384843826294
1.7,4.2,0.4,30.0,4,75,0.0010863309385480337,0.044836744314442845,0.16206457052421808,0.16206457052421808,0.16206457052421808,0.3317324069696269,8000,3.9167330265045166
1.7,4.2,0.2,30.0,0,150,0.00013046073181083773,0.026397989569753755,0.07944414901626101,0.07944414901626101,0.07944414901626101,0.11347573260865346,8000,4.385462760925293
1.7,4.2,0.2,30.0,1,150,0.00013061864385486852,0.024098137851762652,0.07961354880752819,0.07961354880752819,0.07961354880752819,0.11347573260865346,8000,4.360476016998291
1.7,4.2,0.2,30.0,2,150,0.00013062001412415068,0.023863643926916478,0.07954455375476349,0.07954455375476349,0.07954455375476349,0.11347573260865346,8000,4.388478994369507
1.7,4.2,0.2,30.0,3,150,0.00013062619850756375,0.024497277273132112,0.07955533443742274,0.07955533443742274,0.07955533443742274,0.11347573260865346,8000,4.350696086883545
1.7,4.2,0.2,30.0,4,150,0.00013077169941926498,0.02176489860184777,0.07976991178716003,0.07976991178716003,0.07976991178716003,0.11347573260865346,8000,4.353846073150635
1.7,4.2,0.1,30.0,0,300,8.606334259560989e-06,0.01598653269412692,0.029003543712399993,0.029003543712399993,0.029003543712399993,0.0842039514472811,8000,6.109126806259155
1.7,4.2,0.1,30.0,1,300,9.028474230549326e-06,0.014611329603745365,0.030101982419960538,0.030101982419960538,0.030101982419960538,0.0842039514472811,8000,5.999826908111572
1.7,4.2,0.1,30.0,2,300,8.795319031476233e-06,0.01416540081553802,0.029513018682758463,0.029513018682758463,0.029513018682758463,0.0842039514472811,8000,6.156218767166138
1.7,4.2,0.1,30.0,3,300,8.660992950287695e-06,0.018336979994337338,0.028837109908897096,0.028837109908897096,0.028837109908897096,0.0842039514472811,8000,6.735363006591797
1.7,4.2,0.1,30.0,4,300,8.772272729575413e-06,0.012340139275748396,0.029481260916641827,0.029481260916641827,0.029481260916641827,0.0842039514472811,8000,6.2053282260894775
1.7,4.2,0.05,30.0,0,600,1.0101855777456462e-06,0.010771993498028098,0.011236329972106551,0.011236329972106551,0.011236329972106551,0.054600821681551115,8000,9.665292739868164
1.7,4.2,0.05,30.0,1,600,5.518481550655961e-07,0.01333219946848438,0.010010859686377493,0.010010859686377493,0.010010859686377493,0.054600821681551115,8000,9.789082050323486
1.7,4.2,0.05,30.0,2,600,5.837886290311171e-07,0.007808194166540994,0.01043277605599735,0.01043277605599735,0.01043277605599735,0.054600821681551115,8000,8.93562626838684
1.7,4.2,0.05,30.0,3,600,5.689233425062382e-07,0.00907603985788813,0.01037251453944843,0.01037251453944843,0.01037251453944843,0.054600821681551115,8000,8.693541765213013
1.7,4.2,0.05,30.0,4,600,6.305731080988799e-07,0.006646530305743165,0.0106565506156997,0.0106565506156997,0.0106565506156997,0.054600821681551115,8000,9.009204149246216
1.7,4.2,0.025,30.0,0,1200,6.16870801192679e-08,0.007500530455644389,0.004588667221575582,0.004588667221575582,0.004588667221575582,0.032502684520188785,8000,28.699914932250977
1.7,4.2,0.025,30.0,1,1200,5.1214535382987806e-08,0.006798327529494941,0.004266332431700159,0.004266332431700159,0.004266332431700159,0.032502684520188785,8000,27.711632251739502
